stud_id,lv_id,note,Semester,LV Name,ECTS,Kategorie,vorname,nachname,geschlecht,schulabschluss
215,4,3,1,Grundlagen der Statistik,5,2,Revin,Kogler,F,HTL
215,5,2,1,Grundlagen des Programmierens,5,3,Revin,Kogler,F,HTL
215,6,2,1,Grundzüge der Informatik,5,3,Revin,Kogler,F,HTL
215,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Revin,Kogler,F,HTL
215,8,2,2,Angewandte Statistik,5,2,Revin,Kogler,F,HTL
215,9,3,2,Datenanalysewerkzeuge,5,1,Revin,Kogler,F,HTL
215,10,4,2,Datenbanktechnologien,5,3,Revin,Kogler,F,HTL
215,11,2,2,Ethik und Recht,5,1,Revin,Kogler,F,HTL
215,12,4,2,Programmieren für Data Scientists,5,3,Revin,Kogler,F,HTL
215,13,1,2,Wissenschaftliches Arbeiten,5,1,Revin,Kogler,F,HTL
215,14,2,3,Artificial Intelligence,3,3,Revin,Kogler,F,HTL
215,15,1,3,Data Governance & Protection,4,1,Revin,Kogler,F,HTL
215,16,2,3,Data Mining & Machine Learning,8,2,Revin,Kogler,F,HTL
215,17,1,3,VT BA: Business Intelligence,6,1,Revin,Kogler,F,HTL
215,18,2,3,VT BA: Digital Business,4,1,Revin,Kogler,F,HTL
215,19,2,3,VT BA: Management & Controlling,5,1,Revin,Kogler,F,HTL
215,20,2,4,Computer Vision & Natural Language Processing,5,3,Revin,Kogler,F,HTL
215,21,3,4,Datenvisualisierung / Visual Analytics,5,1,Revin,Kogler,F,HTL
215,22,3,4,Vertiefungsseminar,10,1,Revin,Kogler,F,HTL
216,1,1,1,Einführung in die Datenanalyse,5,1,Tahar,Gmeiner,M,HAK
216,2,1,1,Einführung in die Ökonomie,2,1,Tahar,Gmeiner,M,HAK
216,3,1,1,Grundlagen der Mathematik,5,2,Tahar,Gmeiner,M,HAK
216,4,1,1,Grundlagen der Statistik,5,2,Tahar,Gmeiner,M,HAK
216,5,1,1,Grundlagen des Programmierens,5,3,Tahar,Gmeiner,M,HAK
216,6,2,1,Grundzüge der Informatik,5,3,Tahar,Gmeiner,M,HAK
216,7,1,1,"Organisation, Marketing und Vertrieb",3,1,Tahar,Gmeiner,M,HAK
216,8,1,2,Angewandte Statistik,5,2,Tahar,Gmeiner,M,HAK
216,9,1,2,Datenanalysewerkzeuge,5,1,Tahar,Gmeiner,M,HAK
216,10,1,2,Datenbanktechnologien,5,3,Tahar,Gmeiner,M,HAK
216,11,1,2,Ethik und Recht,5,1,Tahar,Gmeiner,M,HAK
216,12,1,2,Programmieren für Data Scientists,5,3,Tahar,Gmeiner,M,HAK
216,13,1,2,Wissenschaftliches Arbeiten,5,1,Tahar,Gmeiner,M,HAK
216,14,1,3,Artificial Intelligence,3,3,Tahar,Gmeiner,M,HAK
216,15,1,3,Data Governance & Protection,4,1,Tahar,Gmeiner,M,HAK
216,16,1,3,Data Mining & Machine Learning,8,2,Tahar,Gmeiner,M,HAK
216,17,2,3,VT BA: Business Intelligence,6,1,Tahar,Gmeiner,M,HAK
216,18,1,3,VT BA: Digital Business,4,1,Tahar,Gmeiner,M,HAK
216,19,1,3,VT BA: Management & Controlling,5,1,Tahar,Gmeiner,M,HAK
216,20,1,4,Computer Vision & Natural Language Processing,5,3,Tahar,Gmeiner,M,HAK
216,21,1,4,Datenvisualisierung / Visual Analytics,5,1,Tahar,Gmeiner,M,HAK
216,22,1,4,Vertiefungsseminar,10,1,Tahar,Gmeiner,M,HAK
217,1,1,1,Einführung in die Datenanalyse,5,1,Andon,Schmidt,M,HTL
217,2,1,1,Einführung in die Ökonomie,2,1,Andon,Schmidt,M,HTL
217,3,1,1,Grundlagen der Mathematik,5,2,Andon,Schmidt,M,HTL
217,4,1,1,Grundlagen der Statistik,5,2,Andon,Schmidt,M,HTL
217,5,1,1,Grundlagen des Programmierens,5,3,Andon,Schmidt,M,HTL
217,6,1,1,Grundzüge der Informatik,5,3,Andon,Schmidt,M,HTL
217,7,1,1,"Organisation, Marketing und Vertrieb",3,1,Andon,Schmidt,M,HTL
217,8,1,2,Angewandte Statistik,5,2,Andon,Schmidt,M,HTL
217,9,2,2,Datenanalysewerkzeuge,5,1,Andon,Schmidt,M,HTL
217,10,1,2,Datenbanktechnologien,5,3,Andon,Schmidt,M,HTL
217,11,1,2,Ethik und Recht,5,1,Andon,Schmidt,M,HTL
217,12,2,2,Programmieren für Data Scientists,5,3,Andon,Schmidt,M,HTL
217,13,1,2,Wissenschaftliches Arbeiten,5,1,Andon,Schmidt,M,HTL
217,14,1,3,Artificial Intelligence,3,3,Andon,Schmidt,M,HTL
217,15,1,3,Data Governance & Protection,4,1,Andon,Schmidt,M,HTL
217,16,1,3,Data Mining & Machine Learning,8,2,Andon,Schmidt,M,HTL
217,17,2,3,VT BA: Business Intelligence,6,1,Andon,Schmidt,M,HTL
217,18,1,3,VT BA: Digital Business,4,1,Andon,Schmidt,M,HTL
217,19,1,3,VT BA: Management & Controlling,5,1,Andon,Schmidt,M,HTL
217,20,1,4,Computer Vision & Natural Language Processing,5,3,Andon,Schmidt,M,HTL
217,21,1,4,Datenvisualisierung / Visual Analytics,5,1,Andon,Schmidt,M,HTL
217,22,1,4,Vertiefungsseminar,10,1,Andon,Schmidt,M,HTL
218,1,2,1,Einführung in die Datenanalyse,5,1,Deborah,Artner,F,AHS
218,2,3,1,Einführung in die Ökonomie,2,1,Deborah,Artner,F,AHS
218,3,2,1,Grundlagen der Mathematik,5,2,Deborah,Artner,F,AHS
218,4,2,1,Grundlagen der Statistik,5,2,Deborah,Artner,F,AHS
218,5,2,1,Grundlagen des Programmierens,5,3,Deborah,Artner,F,AHS
218,6,2,1,Grundzüge der Informatik,5,3,Deborah,Artner,F,AHS
218,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Deborah,Artner,F,AHS
218,8,1,2,Angewandte Statistik,5,2,Deborah,Artner,F,AHS
218,9,2,2,Datenanalysewerkzeuge,5,1,Deborah,Artner,F,AHS
218,10,2,2,Datenbanktechnologien,5,3,Deborah,Artner,F,AHS
218,11,3,2,Ethik und Recht,5,1,Deborah,Artner,F,AHS
218,12,1,2,Programmieren für Data Scientists,5,3,Deborah,Artner,F,AHS
218,13,2,2,Wissenschaftliches Arbeiten,5,1,Deborah,Artner,F,AHS
218,14,2,3,Artificial Intelligence,3,3,Deborah,Artner,F,AHS
218,15,2,3,Data Governance & Protection,4,1,Deborah,Artner,F,AHS
218,16,2,3,Data Mining & Machine Learning,8,2,Deborah,Artner,F,AHS
218,17,2,3,VT BA: Business Intelligence,6,1,Deborah,Artner,F,AHS
218,18,3,3,VT BA: Digital Business,4,1,Deborah,Artner,F,AHS
218,19,1,3,VT BA: Management & Controlling,5,1,Deborah,Artner,F,AHS
218,20,2,4,Computer Vision & Natural Language Processing,5,3,Deborah,Artner,F,AHS
218,21,4,4,Datenvisualisierung / Visual Analytics,5,1,Deborah,Artner,F,AHS
218,22,2,4,Vertiefungsseminar,10,1,Deborah,Artner,F,AHS
219,1,1,1,Einführung in die Datenanalyse,5,1,Antonia-Marie,Resch,F,HTL
219,2,1,1,Einführung in die Ökonomie,2,1,Antonia-Marie,Resch,F,HTL
219,3,2,1,Grundlagen der Mathematik,5,2,Antonia-Marie,Resch,F,HTL
219,4,1,1,Grundlagen der Statistik,5,2,Antonia-Marie,Resch,F,HTL
219,5,2,1,Grundlagen des Programmierens,5,3,Antonia-Marie,Resch,F,HTL
219,6,2,1,Grundzüge der Informatik,5,3,Antonia-Marie,Resch,F,HTL
219,7,1,1,"Organisation, Marketing und Vertrieb",3,1,Antonia-Marie,Resch,F,HTL
219,8,1,2,Angewandte Statistik,5,2,Antonia-Marie,Resch,F,HTL
219,9,2,2,Datenanalysewerkzeuge,5,1,Antonia-Marie,Resch,F,HTL
219,10,2,2,Datenbanktechnologien,5,3,Antonia-Marie,Resch,F,HTL
219,11,1,2,Ethik und Recht,5,1,Antonia-Marie,Resch,F,HTL
219,12,2,2,Programmieren für Data Scientists,5,3,Antonia-Marie,Resch,F,HTL
219,13,1,2,Wissenschaftliches Arbeiten,5,1,Antonia-Marie,Resch,F,HTL
219,14,2,3,Artificial Intelligence,3,3,Antonia-Marie,Resch,F,HTL
219,15,1,3,Data Governance & Protection,4,1,Antonia-Marie,Resch,F,HTL
219,16,1,3,Data Mining & Machine Learning,8,2,Antonia-Marie,Resch,F,HTL
219,17,2,3,VT BA: Business Intelligence,6,1,Antonia-Marie,Resch,F,HTL
219,18,1,3,VT BA: Digital Business,4,1,Antonia-Marie,Resch,F,HTL
219,19,1,3,VT BA: Management & Controlling,5,1,Antonia-Marie,Resch,F,HTL
219,20,2,4,Computer Vision & Natural Language Processing,5,3,Antonia-Marie,Resch,F,HTL
219,21,1,4,Datenvisualisierung / Visual Analytics,5,1,Antonia-Marie,Resch,F,HTL
219,22,1,4,Vertiefungsseminar,10,1,Antonia-Marie,Resch,F,HTL
220,1,1,1,Einführung in die Datenanalyse,5,1,Matthaeus,Staudinger,M,HTL
220,2,2,1,Einführung in die Ökonomie,2,1,Matthaeus,Staudinger,M,HTL
220,3,1,1,Grundlagen der Mathematik,5,2,Matthaeus,Staudinger,M,HTL
220,4,2,1,Grundlagen der Statistik,5,2,Matthaeus,Staudinger,M,HTL
220,5,1,1,Grundlagen des Programmierens,5,3,Matthaeus,Staudinger,M,HTL
220,6,1,1,Grundzüge der Informatik,5,3,Matthaeus,Staudinger,M,HTL
220,7,1,1,"Organisation, Marketing und Vertrieb",3,1,Matthaeus,Staudinger,M,HTL
220,8,2,2,Angewandte Statistik,5,2,Matthaeus,Staudinger,M,HTL
220,9,1,2,Datenanalysewerkzeuge,5,1,Matthaeus,Staudinger,M,HTL
220,10,1,2,Datenbanktechnologien,5,3,Matthaeus,Staudinger,M,HTL
220,11,1,2,Ethik und Recht,5,1,Matthaeus,Staudinger,M,HTL
220,12,1,2,Programmieren für Data Scientists,5,3,Matthaeus,Staudinger,M,HTL
220,13,1,2,Wissenschaftliches Arbeiten,5,1,Matthaeus,Staudinger,M,HTL
220,14,2,3,Artificial Intelligence,3,3,Matthaeus,Staudinger,M,HTL
220,15,1,3,Data Governance & Protection,4,1,Matthaeus,Staudinger,M,HTL
220,16,2,3,Data Mining & Machine Learning,8,2,Matthaeus,Staudinger,M,HTL
220,17,1,3,VT BA: Business Intelligence,6,1,Matthaeus,Staudinger,M,HTL
220,18,1,3,VT BA: Digital Business,4,1,Matthaeus,Staudinger,M,HTL
220,19,1,3,VT BA: Management & Controlling,5,1,Matthaeus,Staudinger,M,HTL
220,20,1,4,Computer Vision & Natural Language Processing,5,3,Matthaeus,Staudinger,M,HTL
220,21,1,4,Datenvisualisierung / Visual Analytics,5,1,Matthaeus,Staudinger,M,HTL
220,22,1,4,Vertiefungsseminar,10,1,Matthaeus,Staudinger,M,HTL
221,1,4,1,Einführung in die Datenanalyse,5,1,Yifan,Bogner,M,Sonstige
221,2,2,1,Einführung in die Ökonomie,2,1,Yifan,Bogner,M,Sonstige
221,3,3,1,Grundlagen der Mathematik,5,2,Yifan,Bogner,M,Sonstige
221,4,3,1,Grundlagen der Statistik,5,2,Yifan,Bogner,M,Sonstige
221,5,3,1,Grundlagen des Programmierens,5,3,Yifan,Bogner,M,Sonstige
221,6,3,1,Grundzüge der Informatik,5,3,Yifan,Bogner,M,Sonstige
221,7,4,1,"Organisation, Marketing und Vertrieb",3,1,Yifan,Bogner,M,Sonstige
221,8,2,2,Angewandte Statistik,5,2,Yifan,Bogner,M,Sonstige
221,9,2,2,Datenanalysewerkzeuge,5,1,Yifan,Bogner,M,Sonstige
221,10,3,2,Datenbanktechnologien,5,3,Yifan,Bogner,M,Sonstige
221,11,3,2,Ethik und Recht,5,1,Yifan,Bogner,M,Sonstige
221,12,3,2,Programmieren für Data Scientists,5,3,Yifan,Bogner,M,Sonstige
221,13,3,2,Wissenschaftliches Arbeiten,5,1,Yifan,Bogner,M,Sonstige
221,14,4,3,Artificial Intelligence,3,3,Yifan,Bogner,M,Sonstige
221,15,3,3,Data Governance & Protection,4,1,Yifan,Bogner,M,Sonstige
221,16,3,3,Data Mining & Machine Learning,8,2,Yifan,Bogner,M,Sonstige
221,17,2,3,VT BA: Business Intelligence,6,1,Yifan,Bogner,M,Sonstige
221,18,2,3,VT BA: Digital Business,4,1,Yifan,Bogner,M,Sonstige
221,19,3,3,VT BA: Management & Controlling,5,1,Yifan,Bogner,M,Sonstige
221,20,3,4,Computer Vision & Natural Language Processing,5,3,Yifan,Bogner,M,Sonstige
221,21,3,4,Datenvisualisierung / Visual Analytics,5,1,Yifan,Bogner,M,Sonstige
221,22,2,4,Vertiefungsseminar,10,1,Yifan,Bogner,M,Sonstige
222,1,2,1,Einführung in die Datenanalyse,5,1,Afrodita,Ernst,F,HTL
222,2,1,1,Einführung in die Ökonomie,2,1,Afrodita,Ernst,F,HTL
222,3,1,1,Grundlagen der Mathematik,5,2,Afrodita,Ernst,F,HTL
222,4,1,1,Grundlagen der Statistik,5,2,Afrodita,Ernst,F,HTL
222,5,1,1,Grundlagen des Programmierens,5,3,Afrodita,Ernst,F,HTL
222,6,1,1,Grundzüge der Informatik,5,3,Afrodita,Ernst,F,HTL
222,7,1,1,"Organisation, Marketing und Vertrieb",3,1,Afrodita,Ernst,F,HTL
222,8,1,2,Angewandte Statistik,5,2,Afrodita,Ernst,F,HTL
222,9,2,2,Datenanalysewerkzeuge,5,1,Afrodita,Ernst,F,HTL
222,10,1,2,Datenbanktechnologien,5,3,Afrodita,Ernst,F,HTL
222,11,1,2,Ethik und Recht,5,1,Afrodita,Ernst,F,HTL
222,12,1,2,Programmieren für Data Scientists,5,3,Afrodita,Ernst,F,HTL
222,13,1,2,Wissenschaftliches Arbeiten,5,1,Afrodita,Ernst,F,HTL
222,14,1,3,Artificial Intelligence,3,3,Afrodita,Ernst,F,HTL
222,15,1,3,Data Governance & Protection,4,1,Afrodita,Ernst,F,HTL
222,16,1,3,Data Mining & Machine Learning,8,2,Afrodita,Ernst,F,HTL
222,17,1,3,VT BA: Business Intelligence,6,1,Afrodita,Ernst,F,HTL
222,18,1,3,VT BA: Digital Business,4,1,Afrodita,Ernst,F,HTL
222,19,1,3,VT BA: Management & Controlling,5,1,Afrodita,Ernst,F,HTL
222,20,1,4,Computer Vision & Natural Language Processing,5,3,Afrodita,Ernst,F,HTL
222,21,1,4,Datenvisualisierung / Visual Analytics,5,1,Afrodita,Ernst,F,HTL
222,22,2,4,Vertiefungsseminar,10,1,Afrodita,Ernst,F,HTL
223,1,3,1,Einführung in die Datenanalyse,5,1,Necibe,Brandner,F,HAK
223,2,2,1,Einführung in die Ökonomie,2,1,Necibe,Brandner,F,HAK
223,3,2,1,Grundlagen der Mathematik,5,2,Necibe,Brandner,F,HAK
223,4,3,1,Grundlagen der Statistik,5,2,Necibe,Brandner,F,HAK
223,5,2,1,Grundlagen des Programmierens,5,3,Necibe,Brandner,F,HAK
223,6,2,1,Grundzüge der Informatik,5,3,Necibe,Brandner,F,HAK
223,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Necibe,Brandner,F,HAK
223,8,3,2,Angewandte Statistik,5,2,Necibe,Brandner,F,HAK
223,9,1,2,Datenanalysewerkzeuge,5,1,Necibe,Brandner,F,HAK
223,10,3,2,Datenbanktechnologien,5,3,Necibe,Brandner,F,HAK
223,11,3,2,Ethik und Recht,5,1,Necibe,Brandner,F,HAK
223,12,2,2,Programmieren für Data Scientists,5,3,Necibe,Brandner,F,HAK
223,13,2,2,Wissenschaftliches Arbeiten,5,1,Necibe,Brandner,F,HAK
223,14,3,3,Artificial Intelligence,3,3,Necibe,Brandner,F,HAK
223,15,3,3,Data Governance & Protection,4,1,Necibe,Brandner,F,HAK
223,16,2,3,Data Mining & Machine Learning,8,2,Necibe,Brandner,F,HAK
223,17,4,3,VT BA: Business Intelligence,6,1,Necibe,Brandner,F,HAK
223,18,2,3,VT BA: Digital Business,4,1,Necibe,Brandner,F,HAK
223,19,2,3,VT BA: Management & Controlling,5,1,Necibe,Brandner,F,HAK
223,20,2,4,Computer Vision & Natural Language Processing,5,3,Necibe,Brandner,F,HAK
223,21,1,4,Datenvisualisierung / Visual Analytics,5,1,Necibe,Brandner,F,HAK
223,22,2,4,Vertiefungsseminar,10,1,Necibe,Brandner,F,HAK
224,1,1,1,Einführung in die Datenanalyse,5,1,Lidija,Maurer,F,HAK
224,2,1,1,Einführung in die Ökonomie,2,1,Lidija,Maurer,F,HAK
224,3,2,1,Grundlagen der Mathematik,5,2,Lidija,Maurer,F,HAK
224,4,1,1,Grundlagen der Statistik,5,2,Lidija,Maurer,F,HAK
224,5,2,1,Grundlagen des Programmierens,5,3,Lidija,Maurer,F,HAK
224,6,2,1,Grundzüge der Informatik,5,3,Lidija,Maurer,F,HAK
224,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Lidija,Maurer,F,HAK
224,8,3,2,Angewandte Statistik,5,2,Lidija,Maurer,F,HAK
224,9,1,2,Datenanalysewerkzeuge,5,1,Lidija,Maurer,F,HAK
224,10,1,2,Datenbanktechnologien,5,3,Lidija,Maurer,F,HAK
224,11,2,2,Ethik und Recht,5,1,Lidija,Maurer,F,HAK
224,12,1,2,Programmieren für Data Scientists,5,3,Lidija,Maurer,F,HAK
224,13,1,2,Wissenschaftliches Arbeiten,5,1,Lidija,Maurer,F,HAK
224,14,3,3,Artificial Intelligence,3,3,Lidija,Maurer,F,HAK
224,15,1,3,Data Governance & Protection,4,1,Lidija,Maurer,F,HAK
224,16,1,3,Data Mining & Machine Learning,8,2,Lidija,Maurer,F,HAK
224,17,2,3,VT BA: Business Intelligence,6,1,Lidija,Maurer,F,HAK
224,18,1,3,VT BA: Digital Business,4,1,Lidija,Maurer,F,HAK
224,19,2,3,VT BA: Management & Controlling,5,1,Lidija,Maurer,F,HAK
224,20,2,4,Computer Vision & Natural Language Processing,5,3,Lidija,Maurer,F,HAK
224,21,2,4,Datenvisualisierung / Visual Analytics,5,1,Lidija,Maurer,F,HAK
224,22,2,4,Vertiefungsseminar,10,1,Lidija,Maurer,F,HAK
225,1,3,1,Einführung in die Datenanalyse,5,1,Rami,Singer,M,Sonstige
225,2,2,1,Einführung in die Ökonomie,2,1,Rami,Singer,M,Sonstige
225,3,3,1,Grundlagen der Mathematik,5,2,Rami,Singer,M,Sonstige
225,4,2,1,Grundlagen der Statistik,5,2,Rami,Singer,M,Sonstige
225,5,3,1,Grundlagen des Programmierens,5,3,Rami,Singer,M,Sonstige
225,6,4,1,Grundzüge der Informatik,5,3,Rami,Singer,M,Sonstige
225,7,3,1,"Organisation, Marketing und Vertrieb",3,1,Rami,Singer,M,Sonstige
225,8,3,2,Angewandte Statistik,5,2,Rami,Singer,M,Sonstige
225,9,3,2,Datenanalysewerkzeuge,5,1,Rami,Singer,M,Sonstige
225,10,4,2,Datenbanktechnologien,5,3,Rami,Singer,M,Sonstige
225,11,3,2,Ethik und Recht,5,1,Rami,Singer,M,Sonstige
225,12,3,2,Programmieren für Data Scientists,5,3,Rami,Singer,M,Sonstige
225,13,2,2,Wissenschaftliches Arbeiten,5,1,Rami,Singer,M,Sonstige
225,14,3,3,Artificial Intelligence,3,3,Rami,Singer,M,Sonstige
225,15,1,3,Data Governance & Protection,4,1,Rami,Singer,M,Sonstige
225,16,4,3,Data Mining & Machine Learning,8,2,Rami,Singer,M,Sonstige
225,17,2,3,VT BA: Business Intelligence,6,1,Rami,Singer,M,Sonstige
225,18,2,3,VT BA: Digital Business,4,1,Rami,Singer,M,Sonstige
225,19,3,3,VT BA: Management & Controlling,5,1,Rami,Singer,M,Sonstige
225,20,4,4,Computer Vision & Natural Language Processing,5,3,Rami,Singer,M,Sonstige
225,21,3,4,Datenvisualisierung / Visual Analytics,5,1,Rami,Singer,M,Sonstige
225,22,2,4,Vertiefungsseminar,10,1,Rami,Singer,M,Sonstige
226,1,2,1,Einführung in die Datenanalyse,5,1,Saja,Fritz,F,Sonstige
226,2,3,1,Einführung in die Ökonomie,2,1,Saja,Fritz,F,Sonstige
226,3,4,1,Grundlagen der Mathematik,5,2,Saja,Fritz,F,Sonstige
226,4,4,1,Grundlagen der Statistik,5,2,Saja,Fritz,F,Sonstige
226,5,3,1,Grundlagen des Programmierens,5,3,Saja,Fritz,F,Sonstige
226,6,4,1,Grundzüge der Informatik,5,3,Saja,Fritz,F,Sonstige
226,7,3,1,"Organisation, Marketing und Vertrieb",3,1,Saja,Fritz,F,Sonstige
226,8,3,2,Angewandte Statistik,5,2,Saja,Fritz,F,Sonstige
226,9,3,2,Datenanalysewerkzeuge,5,1,Saja,Fritz,F,Sonstige
226,10,4,2,Datenbanktechnologien,5,3,Saja,Fritz,F,Sonstige
226,11,3,2,Ethik und Recht,5,1,Saja,Fritz,F,Sonstige
226,12,3,2,Programmieren für Data Scientists,5,3,Saja,Fritz,F,Sonstige
226,13,3,2,Wissenschaftliches Arbeiten,5,1,Saja,Fritz,F,Sonstige
226,14,4,3,Artificial Intelligence,3,3,Saja,Fritz,F,Sonstige
226,15,4,3,Data Governance & Protection,4,1,Saja,Fritz,F,Sonstige
226,16,3,3,Data Mining & Machine Learning,8,2,Saja,Fritz,F,Sonstige
226,17,3,3,VT BA: Business Intelligence,6,1,Saja,Fritz,F,Sonstige
226,18,2,3,VT BA: Digital Business,4,1,Saja,Fritz,F,Sonstige
226,19,4,3,VT BA: Management & Controlling,5,1,Saja,Fritz,F,Sonstige
226,20,4,4,Computer Vision & Natural Language Processing,5,3,Saja,Fritz,F,Sonstige
226,21,2,4,Datenvisualisierung / Visual Analytics,5,1,Saja,Fritz,F,Sonstige
226,22,4,4,Vertiefungsseminar,10,1,Saja,Fritz,F,Sonstige
227,1,2,1,Einführung in die Datenanalyse,5,1,Marie-Lynn,Lutz,F,AHS
227,2,1,1,Einführung in die Ökonomie,2,1,Marie-Lynn,Lutz,F,AHS
227,3,2,1,Grundlagen der Mathematik,5,2,Marie-Lynn,Lutz,F,AHS
227,4,2,1,Grundlagen der Statistik,5,2,Marie-Lynn,Lutz,F,AHS
227,5,2,1,Grundlagen des Programmierens,5,3,Marie-Lynn,Lutz,F,AHS
227,6,1,1,Grundzüge der Informatik,5,3,Marie-Lynn,Lutz,F,AHS
227,7,1,1,"Organisation, Marketing und Vertrieb",3,1,Marie-Lynn,Lutz,F,AHS
227,8,2,2,Angewandte Statistik,5,2,Marie-Lynn,Lutz,F,AHS
227,9,1,2,Datenanalysewerkzeuge,5,1,Marie-Lynn,Lutz,F,AHS
227,10,2,2,Datenbanktechnologien,5,3,Marie-Lynn,Lutz,F,AHS
227,11,2,2,Ethik und Recht,5,1,Marie-Lynn,Lutz,F,AHS
227,12,1,2,Programmieren für Data Scientists,5,3,Marie-Lynn,Lutz,F,AHS
227,13,1,2,Wissenschaftliches Arbeiten,5,1,Marie-Lynn,Lutz,F,AHS
227,14,1,3,Artificial Intelligence,3,3,Marie-Lynn,Lutz,F,AHS
227,15,1,3,Data Governance & Protection,4,1,Marie-Lynn,Lutz,F,AHS
227,16,1,3,Data Mining & Machine Learning,8,2,Marie-Lynn,Lutz,F,AHS
227,17,1,3,VT BA: Business Intelligence,6,1,Marie-Lynn,Lutz,F,AHS
227,18,2,3,VT BA: Digital Business,4,1,Marie-Lynn,Lutz,F,AHS
227,19,2,3,VT BA: Management & Controlling,5,1,Marie-Lynn,Lutz,F,AHS
227,20,3,4,Computer Vision & Natural Language Processing,5,3,Marie-Lynn,Lutz,F,AHS
227,21,1,4,Datenvisualisierung / Visual Analytics,5,1,Marie-Lynn,Lutz,F,AHS
227,22,2,4,Vertiefungsseminar,10,1,Marie-Lynn,Lutz,F,AHS
228,1,2,1,Einführung in die Datenanalyse,5,1,Leno,Ebner,M,Sonstige
228,2,1,1,Einführung in die Ökonomie,2,1,Leno,Ebner,M,Sonstige
228,3,3,1,Grundlagen der Mathematik,5,2,Leno,Ebner,M,Sonstige
228,4,3,1,Grundlagen der Statistik,5,2,Leno,Ebner,M,Sonstige
228,5,4,1,Grundlagen des Programmierens,5,3,Leno,Ebner,M,Sonstige
228,6,4,1,Grundzüge der Informatik,5,3,Leno,Ebner,M,Sonstige
228,7,1,1,"Organisation, Marketing und Vertrieb",3,1,Leno,Ebner,M,Sonstige
228,8,3,2,Angewandte Statistik,5,2,Leno,Ebner,M,Sonstige
228,9,2,2,Datenanalysewerkzeuge,5,1,Leno,Ebner,M,Sonstige
228,10,3,2,Datenbanktechnologien,5,3,Leno,Ebner,M,Sonstige
228,11,1,2,Ethik und Recht,5,1,Leno,Ebner,M,Sonstige
228,12,3,2,Programmieren für Data Scientists,5,3,Leno,Ebner,M,Sonstige
228,13,2,2,Wissenschaftliches Arbeiten,5,1,Leno,Ebner,M,Sonstige
228,14,2,3,Artificial Intelligence,3,3,Leno,Ebner,M,Sonstige
228,15,2,3,Data Governance & Protection,4,1,Leno,Ebner,M,Sonstige
228,16,3,3,Data Mining & Machine Learning,8,2,Leno,Ebner,M,Sonstige
228,17,1,3,VT BA: Business Intelligence,6,1,Leno,Ebner,M,Sonstige
228,18,1,3,VT BA: Digital Business,4,1,Leno,Ebner,M,Sonstige
228,19,1,3,VT BA: Management & Controlling,5,1,Leno,Ebner,M,Sonstige
228,20,4,4,Computer Vision & Natural Language Processing,5,3,Leno,Ebner,M,Sonstige
228,21,1,4,Datenvisualisierung / Visual Analytics,5,1,Leno,Ebner,M,Sonstige
228,22,2,4,Vertiefungsseminar,10,1,Leno,Ebner,M,Sonstige
229,1,1,1,Einführung in die Datenanalyse,5,1,Anelija,Nemeth,F,HTL
229,2,1,1,Einführung in die Ökonomie,2,1,Anelija,Nemeth,F,HTL
229,3,1,1,Grundlagen der Mathematik,5,2,Anelija,Nemeth,F,HTL
229,4,1,1,Grundlagen der Statistik,5,2,Anelija,Nemeth,F,HTL
229,5,1,1,Grundlagen des Programmierens,5,3,Anelija,Nemeth,F,HTL
229,6,1,1,Grundzüge der Informatik,5,3,Anelija,Nemeth,F,HTL
229,7,2,1,"Organisation, Marketing und Vertrieb",3,1,Anelija,Nemeth,F,HTL
229,8,1,2,Angewandte Statistik,5,2,Anelija,Nemeth,F,HTL
229,9,2,2,Datenanalysewerkzeuge,5,1,Anelija,Nemeth,F,HTL
229,10,2,2,Datenbanktechnologien,5,3,Anelija,Nemeth,F,HTL
229,11,1,2,Ethik und Recht,5,1,Anelija,Nemeth,F,HTL
229,12,1,2,Programmieren für Data Scientists,5,3,Anelija,Nemeth,F,HTL
229,13,1,2,Wissenschaftliches Arbeiten,5,1,Anelija,Nemeth,F,HTL
229,14,2,3,Artificial Intelligence,3,3,Anelija,Nemeth,F,HTL
229,15,2,3,Data Governance & Protection,4,1,Anelija,Nemeth,F,HTL
229,16,1,3,Data Mining & Machine Learning,8,2,Anelija,Nemeth,F,HTL
229,17,1,3,VT BA: Business Intelligence,6,1,Anelija,Nemeth,F,HTL
229,18,3,3,VT BA: Digital Business,4,1,Anelija,Nemeth,F,HTL
229,19,1,3,VT BA: Management & Controlling,5,1,Anelija,Nemeth,F,HTL
229,20,1,4,Computer Vision & Natural Language Processing,5,3,Anelija,Nemeth,F,HTL
229,21,2,4,Datenvisualisierung / Visual Analytics,5,1,Anelija,Nemeth,F,HTL
229,22,1,4,Vertiefungsseminar,10,1,Anelija,Nemeth,F,HTL
230,1,1,1,Einführung in die Datenanalyse,5,1,Delian,Resch,M,HAK
230,2,1,1,Einführung in die Ökonomie,2,1,Delian,Resch,M,HAK
230,3,1,1,Grundlagen der Mathematik,5,2,Delian,Resch,M,HAK
230,4,1,1,Grundlagen der Statistik,5,2,Delian,Resch,M,HAK
230,5,1,1,Grundlagen des Programmierens,5,3,Delian,Resch,M,HAK
